ticker,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,beta,beta3Year,bookValue,category,dateShortInterest,earningsQuarterlyGrowth,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,fundFamily,fundInceptionDate,heldPercentInsiders,heldPercentInstitutions,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,revenueQuarterlyGrowth,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,threeYearAverageReturn,totalAssets,trailingEps,yield,ytdReturn
THIN,-0.8527523,0.23080206,,,1.793245,,0.452,,,,-3.073,140.763,125842240,,56151986,-0.05,,,-,,,,,1546214400,2019-11-01,1:20,,1,,,1569801600,-62960000,1609372800,,4,4.2699113,,0,,58593600,,,-,,,,,,-1.2,,
ATLA NOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQNR,-0.16960406,0.23080206,,,0.745469,,12.417,,,,26.831,8.822,554977132544,,1044489510,2.23,,,-,,,,,1577750400,2006-05-10,5:1,,1,,,1577750400,1843000064,1640908800,,2,13.006362,,0.029289998,,3304570112,,,-,,,,,,0.55,,
ROM,-0.047618985,0.23080206,,,-0.707578,,0.574,,,,,,82735568,,9138143,,,,-,,,,,1546214400,2013-12-18,1:2,,1,,,1569801600,,1609372800,,4,3.4843206,,0,,41367800,,,-,,,,,,0.041,,
BMA,0.088757396,0.23080206,,,0.274299,,120.319,,,0.121,5.879,0.495,896576000,,371149,,,,-,,,,,1546214400,-,,,1,,,1569801600,61985000,1609372800,,2,0.764634,,0.03422,,6983320,,,-,,,,,,8.769,,
AFK,-0.23410404,0.23080206,,,0.182866,,1387.583,,,-0.414,11.471,1.124,5471960576,,295177,,,,-,,,,,1546214400,2018-04-27,5:1,,1,,,1569801600,48413000,1609372800,,2,1.9097956,,0.00994,,2189420,,,-,,,,,,22.268,,
ELE,-0.64735293,0.23080206,,,4.80313,,0.727,,,,-19.821,374.901,74230304,,11714639,,,,-,,,,,1546214400,2019-04-25,1:20,,1,,,1569801600,-10651000,1609372800,,4,6.45392,,0,,18577000,,,-,,,,,,-0.897,,
NAS,-0.2662083,0.23080206,,,1.138385,,38.345,,,0.284,661.868,1.504,66517721088,,95897032,-20.18,,,-,,,,,1546214400,-,,,1,,,1569801600,-2752399872,1609372800,,2,1.0470726,,-0.06222,,163558000,,,-,,,,,,-26.876,,
GOGL,-0.06744993,0.23080206,,,1.972807,,10.425,,,0.04,35.266,11.513,7387848192,,92784413,,,,-,,,,,1546214400,2016-08-01,1:5,,1,,,1569801600,19734000,1609372800,,2,4.09976,,0.03075,,143278000,,,-,,,,,,0.138,,
SBANK,-0.10419309,0.23080206,,,0.888888,,62.118,,,0.221,,17.931,28907571200,,78484838,7.29,,,-,,,,,1546214400,-,,,1,,,1569801600,686716992,1609372800,,2,1.1349367,,0.42597,,106869000,,,-,,,,,,6.426,,
DNO,-0.5378619,0.23080206,,,1,,1.141,,,-0.779,16.451,9.306,9039699968,,560113780,0.33,,,-,,,,,1577750400,2006-06-16,4:1,,1,,,1577750400,73500000,1640908800,,2,7.1481156,,0.07566,,975433024,,,-,,,,,,0.07,,
PPG PREF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ME,-0.8033708,0.23080206,,,,,-0.498,,,,-0.156,-34.551,3292543,,37822171,,,,-,,,,,1546214400,-,,,1,,,1561852800,-21206840,1609372800,,4,,,0,,151838000,,,-,,,,,,-0.758,,
MSEIS,-0.79285717,0.23080206,,,0.629324,,1.242,,,,17.386,1.673,772172608,,126082656,0.42,,,-,,,,,1546214400,-,,,1,,,1569801600,-107574000,1609372800,,4,3.2125604,,-0.23313,,185167008,,,-,,,,,,-0.665,,
FJORD,-0.043879867,0.23080206,,,0.895327,,22.66,,,-0.406,9.799,2.905,7967867392,,22566581,3.51,,,-,,,,,1546214400,-,,,1,,,1569801600,348492992,1609372800,,2,1.8005296,,0.12706,,99909600,,,-,,,,,,3.485,,
GIG,-0.66140556,0.23080206,,,1.109236,,1.355,,,,,,571535744,,35573824,0.1,,,-,,,,,1546214400,2018-12-19,1:10,,1,,,1569801600,,1609372800,,2,4.797048,,-0.25417998,,90005600,,,-,,,,,,-0.08,,
GJF,0.34730542,0.23080206,,,0.363261,,52.425,,,0.13,7.969,2.024,63830765568,,495449040,9.52,,,-,,,,,1577750400,-,,,1,,,1577750400,6556100096,1640908800,,2,3.933238,,0.20909001,,500000000,,,-,,,,,,13.19,,
SOFTOX-ME,-0.106666684,0.23080206,,,,,3.726,,,,-5.812,21.699,116222400,,2630991,,,,-,,,,,1546214400,2018-07-02,50:1,,1,,,1569801600,-16884776,1609372800,,2,7.139023,,0,,7751000,,,-,,,,,,-3.65,,
TEAM,-0.11475408,0.23080206,,,0.102773,,1.675,,,,61.379,3.889,1294598528,,131478519,-0.28,,,-,,,,,1546214400,-,,,1,,,1569801600,-76815000,1609372800,,2,3.2238808,,-0.23075001,,202726000,,,-,,,,,,-0.379,,
AWDR,-0.6642442,0.23080206,,,1.096375,,5.093,,,,62.683,14.507,589099328,,15090147,-0.22,,,-,,,,,1546214400,-,,,1,,,1569801600,-27778000,1609372800,,2,2.3463578,,-0.68403,,54581500,,,-,,,,,,-0.543,,
PNOR,Infinity,0.23080206,,,,,138.79,,,,0.002,0.001,95990,,,,,,-,,,,,1546214400,-,,,1,,,,7864000,1609372800,,4,0.006844874,,0.091639996,,971665024,,,-,,,,,,78.64,,
PLT,2.346063,0.23080206,,,,,19.955,,,,-7.585,293.761,441815872,,4039109,,,,-,,,,,1546214400,-,,,1,,,1569801600,-58954000,1609372800,,2,4.4349785,,0,,8116590,,,-,,,,,,-7.262,,
WWI,0.05124843,0.23080206,,,1.270181,,40.061,,,,76.279,9.672,8085612544,,22553189,2.77,,,-,,,,,1546214400,2004-10-14,2:1,,1,,,1569801600,70000000,1609372800,,2,3.8690996,,0.083730005,,34000000,,,-,,,,,,1.508,,
ATEA,-0.04882157,0.23080206,,,,,28.031,,,0.069,9.706,0.353,12947894272,,81952663,6.93,,,-,,,,,1577750400,2006-06-02,1:10,,1,,,1577750400,530000000,1640908800,,2,4.031251,,0.01446,,109701000,,,-,,,,,,4.78,,
EAM,-0.6729412,0.23080206,,,-0.065897,,2.096,,,4.336,,,95245720,,4395556,,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,6.750954,,-0.0078,,6852210,,,-,,,,,,-0.152,,
PGS,-0.098679125,0.23080206,,,2.71252,,1.882,,,,12.583,7.662,7132161536,,292352168,0.07,,,-,,,,,1577750400,2006-12-18,3:1,,1,,,1577750400,-71700000,1640908800,,2,9.31456,,-0.07703,,338577984,,,-,,,,,,-0.212,,
PARB,0.29272258,0.23080206,,,0.784184,,46.634,,,0.406,,12.285,8139529216,,51856527,5.72,,,-,,,,,1577750400,-,,,1,,,1577750400,397628992,1640908800,,2,0.98426044,,0.60012,,69851696,,,-,,,,,,5.57,,
KID,0.4146341,0.23080206,,,0.071563,,25.64,,,-0.291,14.018,1.997,3784147968,,22467634,3.77,,,-,,,,,1546214400,-,,,1,,,1569801600,151774000,1609372800,,2,2.2698908,,0.08009,,40600000,,,-,,,,,,3.734,,
AKSO,-0.65770227,0.23080206,,,0.996705,,26.283,,,,4.788,0.379,11094406144,,143696168,2.33,,,-,,,,,1577750400,2007-03-30,1:5,,1,,,1577750400,41000000,1640908800,,2,0.58440816,,0.0014,,270851008,,,-,,,,,,0.15,,
QFR,-0.08450705,0.23080206,,,0.78995,,4.511,,,,14.124,0.902,864508736,,68761709,,,,-,,,,,1546214400,-,,,1,,,1569801600,-5638000,1609372800,,2,1.4409221,,-0.00588,,89223400,,,-,,,,,,-0.065,,
COV,0.6336634,0.23080206,,,0.616968,,0.808,,,8.632,,,773675008,,2063546,0.26,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,123.762375,,0.14269,,7736750,,,-,,,,,,-0.033,,
MORG,0.17525768,0.23080206,,,0.069192,,706.774,,,0.348,,20.042,31204702208,,7355351,30.98,,,-,,,,,1577750400,-,,,1,,,1577750400,341000000,1640908800,,2,0.48388878,,0.45665002,,9861700,,,-,,,,,,34.5,,
LSG,-0.15024847,0.23080206,,,-0.265238,,26.988,,,,17.659,1.929,39590379520,,281511241,6.14,,,-,,,,,1546214400,2017-05-24,10:1,,1,,,1569801600,1434201984,1609372800,,2,2.1491032,,0.06987,,595475968,,,-,,,,,,2.407,,
NRC,-0.1715017,0.23080206,,,-0.038714,,37.817,,,0.562,37.123,0.871,4788823040,,37900469,6.83,,,-,,,,,1546214400,2013-11-21,1:100,,1,,,1569801600,-118000000,1609372800,,2,0.97839594,,-0.0189,,54023100,,,-,,,,,,-2.02,,
EIOF,0.25560534,0.23080206,,,0.618616,,21.423,,,,12.573,3.966,2479791104,,12763124,,,,-,,,,,1546214400,-,,,1,,,1569801600,-134814000,1609372800,,2,0.26326844,,-0.2156,,62150000,,,-,,,,,,-2.173,,
BDRILL,-0.65225226,0.23080206,,,2.092573,,12.188,,,,-150.092,21.085,6213816320,,73956843,-0.14,,,-,,,,,1546214400,2019-06-26,1:5,,1,,,1569801600,-347800000,1609372800,,2,3.1448967,,-1.18018,,110818000,,,-,,,,,,-3.264,,
RAKP,-0.34027773,0.23080206,,,0.93822,,2.94,,,0.758,5.706,4.061,4100275456,,85089123,,,,-,,,,,1546214400,-,,,1,,,1561852800,184500000,1609372800,,2,3.1700678,,0.18273,,178598000,,,-,,,,,,0.593,,
SOR,0.24468088,0.23080206,,,-0.194398,,835.25,,,0.436,,24.123,58232078336,,6862928,10.48,,,-,,,,,1577750400,-,,,1,,,1577750400,187000000,1640908800,,2,0.14007781,,0.46603,,15663900,,,-,,,,,,11.7,,
TIETOO,Infinity,0.23080206,,,0.406095,,,,,-0.339,,,23068346368,,46755545,,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,,,0.0636,,118254000,,,-,,,,,,,,
TEL,0.0024728775,0.23080206,,,0.329489,,26.731,,,0.462,8.275,3.183,361755934720,,625875405,10,,,-,,,,,1577750400,-,,,1,,,1577750400,8514999808,1640908800,,2,6.0080056,,0.06838,,1422659968,,,-,,,,,,5.4,,
ELK,-0.19354838,0.23080206,,,,,22.265,,,-0.775,6.317,0.808,18976968704,,239174328,4.4,,,-,,,,,1546214400,-,,,1,,,1569801600,1211000064,1609372800,,2,0.99977547,,0.05154,,581310016,,,-,,,,,,2.082,,
NISB-ME,Infinity,0.23080206,,,,,,,,0.457,,,,,,,,,-,,,,,1546214400,-,,,1,,,1569801600,28907000,1609372800,,2,,,0.31968,,1127540,,,-,,,,,,,,
CRAYON,2.3650794,0.23080206,,,1.29659,,7.857,,,,23.03,0.357,4894344704,,30057358,1.07,,,-,,,,,1577750400,-,,,1,,,1577750400,-12235000,1640908800,,2,7.8146877,,-0.00089,,76550000,,,-,,,,,,-0.16,,
GOD,0.66666675,0.23080206,,,1.042009,,10.501,,,,-5.827,0.365,205990112,,10068233,,,,-,,,,,1546214400,2012-05-07,1:10,,1,,,1569801600,-59852000,1609372800,,2,0.7618322,,-0.07706,,22614600,,,-,,,,,,-1.822,,
LIFE-ME,1.0714288,0.23080206,,,,,0.275,,,,,493.197,231005856,,,,,,-,,,,,1546214400,2019-02-07,1:4,,1,,,1561852800,-9576239,1609372800,,4,12.290909,,0,,80901200,,,-,,,,,,-0.109,,
ZAL,0.30798483,0.23080206,,,0.788303,,4.768,,,,25.312,1.42,1085949056,,12355704,1.19,,,-,,,,,1546214400,-,,,1,,,1569801600,-7926000,1609372800,,2,6.9211407,,-0.01036,,19568400,,,-,,,,,,-0.347,,
BRA-ME,-0.96382356,0.23080206,,,0.682281,,1.69,,,,,0.935,190109152,,345199109,,,,-,,,,,1546214400,-,,,1,,,1569801600,6903000,1609372800,,4,0.3786982,,0.033940002,,495919008,,,-,,,,,,0.014,,
MEDI,1.877095,0.23080206,,,-0.33855,,12.268,,,0.516,35.639,10.211,3707521280,,10577536,2.64,,,-,,,,,1546214400,-,,,1,,,1569801600,78710000,1609372800,,2,16.058037,,0.21677999,,18040500,,,-,,,,,,4.328,,
NEXT,-0.6456456,0.23080206,,,2.624382,,4.336,,,,-0.209,0.28,29260236,,33598756,-6.1,,,-,,,,,1546214400,-,,,1,,,1569801600,-155683008,1609372800,,4,0.80027676,,-1.49009,,42930600,,,-,,,,,,-4.612,,
KCC,Infinity,0.23080206,,,,,4.105,,,0.178,91.542,19.023,2373690880,,11578745,,,,-,,,,,1546214400,-,,,1,,,1569801600,-472000,1609372800,,2,10.47503,,-0.00378,,48027000,,,-,,,,,,-0.012,,
NATTO,-0.040816367,0.23080206,,,0.471993,,6.174,,,,22.354,1.442,172370224,,7935149,-0.07,,,-,,,,,1546214400,2011-11-03,1:100,,1,,,1569801600,4654000,1609372800,,2,1.5225137,,0.03894,,19407800,,,-,,,,,,0.23,,
BALT-ME,0.05806446,0.23080206,,,0.926249,,31.615,,,,9.947,7.897,521504384,,4003357,,,,-,,,,,1546214400,-,,,1,,,1561852800,-19595392,1609372800,,2,1.0374821,,-0.29674,,6643370,,,-,,,,,,-2.939,,
KVAER,-0.2608192,0.23080206,,,1.370675,,12.641,,,1.057,0.583,0.031,254666656,,155434666,0.69,,,-,,,,,1546214400,-,,,1,,,1569801600,289000000,1609372800,,2,0.79107666,,0.03443,,267906000,,,-,,,,,,1.049,,
HUNT,0.2349863,0.23080206,,,0.19028,,0.339,,,,3103.691,7675.824,2524501760,,352414987,0.01,,,-,,,,,1546214400,2017-12-08,1:10,,1,,,1569801600,1185250,1609372800,,4,12.374632,,5.4448795,,575361984,,,-,,,,,,0.003,,
RING,0.18811882,0.23080206,,,0.223228,,237.269,,,-0.007,,7.846,6973193216,,4463652,21.24,,,-,,,,,1546214400,-,,,1,,,1569801600,421420992,1609372800,,2,1.0030808,,0.48712003,,15650400,,,-,,,,,,26.918,,
AKERBP,-0.09285098,0.23080206,,,1.173805,,6.575,,,1.054,44.051,29.943,99968335872,,107515489,,,,-,,,,,1577750400,2009-12-23,1:1,,1,,,1577750400,141051008,1640908800,,2,38.950573,,0.04225,,360113984,,,-,,,,,,0.392,,
WRE-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWO,0.14367163,0.23080206,,,2.297364,,5.672,,,-0.575,15.642,9.632,10643050496,,88703800,,,,-,,,,,1546214400,2016-12-02,1:50,,1,,,1569801600,82800000,1609372800,,2,8.859309,,0.07493,,231804000,,,-,,,,,,0.447,,
SSO,0.9988251,0.23080206,,,0.598846,,24.604,,,,23.287,18.183,32928509952,,82164429,1.67,,,-,,,,,1577750400,-,,,1,,,1577750400,-39000000,1640908800,,2,7.031377,,-0.021540001,,125683000,,,-,,,,,,-0.312,,
OLT,0.16891897,0.23080206,,,0.697693,,256.391,,,0.035,16.474,10.632,41613807616,,26845655,13.47,,,-,,,,,1546214400,2014-06-11,10:1,,1,,,1569801600,1864000000,1609372800,,2,0.678651,,0.47624,,103623000,,,-,,,,,,17.791,,
ODF,-0.035087705,0.23080206,,,0.011532,,7.004,,,,25.595,3.908,3409250048,,22989844,-0.2,,,-,,,,,1577750400,2005-05-06,2:1,,1,,,1577750400,-36600000,1640908800,,2,3.9406054,,-0.04196,,60020300,,,-,,,,,,-0.465,,
SHLF,-0.4534062,0.23080206,,,0.292523,,4.608,,,,47.747,6.498,3700117760,,40042900,-0.46,,,-,,,,,1546214400,-,,,1,,,1569801600,-129221000,1609372800,,2,4.123264,,-0.22694999,,143970000,,,-,,,,,,-1.06,,
NOD,0.89721,0.23080206,,,1.40939,,1.323,,,,610.359,39.088,11272716288,,169394611,0.08,,,-,,,,,1577750400,2010-06-15,5:1,,1,,,1577750400,7327000,1640908800,,2,48.261528,,0.025409998,,176314000,,,-,,,,,,0.042,,
BSP-ME,0.11340237,0.23080206,,,-11.202868,,11.848,,,,,,119746920,,2090193,,,,-,,,,,1546214400,2019-07-31,1:25,,1,,,1561852800,-5917000,1609372800,,2,0.50219446,,0,,15031900,,,-,,,,,,-2.682,,
NANO,-0.39169002,0.23080206,,,0.155683,,5.394,,,,-2.78,,1098165376,,44055891,-7.96,,,-,,,,,1546214400,-,,,1,,,1569801600,-384472000,1609372800,,2,4.679273,,0,,66143400,,,-,,,,,,-7.253,,
DOF,-0.6489104,0.23080206,,,2.393739,,5.291,,,,13.566,3.339,20444286976,,114226028,0.85,,,-,,,,,1546214400,2018-05-25,1:10,,1,,,1569801600,-2596999936,1609372800,,4,0.25515026,,-0.42414,,307763008,,,-,,,,,,-8.632,,
ASETEK,-0.100111246,0.23080206,,,0.603789,,1.534,,,,508.324,18.37,1013598016,,21961472,0.3,135.5,,-,,,,,1546214400,-,,,1,,,1569801600,1319000,1609372800,203.53,2,26.499348,,0.0239,,25600000,,,-,,,,,,0.05,,
OET,0.34848487,0.23080206,,,,,9.897,,,,82.687,36.164,3584989184,,8313958,,,,-,,,,,1546214400,-,,,1,,,1569801600,-8564631,1609372800,,2,8.790543,,-0.0864,,32739900,,,-,,,,,,-0.262,,
MING,0.1681819,0.23080206,,,0.547775,,151.981,,,-0.154,,5.725,33659394048,,128507407,9.67,,,-,,,,,1577750400,2009-03-27,6:5,,1,,,1577750400,1572000000,1640908800,,2,0.67245245,,0.42643002,,129766000,,,-,,,,,,12.139,,
CARA,Infinity,0.23080206,,,0.210049,,2.115,,,3.717,51.457,11.691,510145792,,13241402,,,,-,,,,,1546214400,2019-05-23,1:4,,1,,,1569801600,608000,1609372800,,2,6.855792,,0.01393,,40633800,,,-,,,,,,0.015,,
PCIB,1.3492646,0.23080206,,,-0.266886,,7.485,,,,-27.042,204.773,2098308352,,26608218,-2.92,,,-,,,,,1546214400,-,,,1,,,1569801600,-68133000,1609372800,,2,7.9893117,,0,,37265900,,,-,,,,,,-1.843,,
GYL,0.22826087,0.23080206,,,0.046952,,302.201,,,,10.984,0.752,1500876160,,151232,,,,-,,,,,1546214400,-,,,1,,,1561852800,51215000,1609372800,,2,1.4956933,,0.02564,,2307130,,,-,,,,,,22.198,,
PROTCT,-0.24528301,0.23080206,,,0.63509,,24.697,,,,-66.702,0.97,4170477056,,69668520,4.44,,,-,,,,,1577750400,-,,,1,,,1577750400,-76000000,1640908800,,2,1.5953355,,-0.00105,,81761904,,,-,,,,,,-0.06,,
OTELLO,0.21377337,0.23080206,,,0.331136,,2.485,,,,-466.332,9.809,2331660032,,78076260,-0.05,,,-,,,,,1546214400,-,,,1,,,1569801600,-93600000,1609372800,,2,7.0181093,,-0.39376998,,137932000,,,-,,,,,,-0.676,,
SBX,-0.6930423,0.23080206,,,3.263591,,0.109,,,,-101.295,5.465,242094128,,424047383,,,,-,,,,,1546214400,2018-08-28,1:10,,1,,,1569801600,-15699000,1609372800,,4,3.9449544,,-0.35437,,538931008,,,-,,,,,,-0.041,,
OKEA,Infinity,0.23080206,,,,,16.487,,,,1.83,1.091,2727909120,,24807993,,,,-,,,,,1546214400,-,,,1,,,1569801600,-125510000,1609372800,,2,1.0068539,,-0.048210002,,102064000,,,-,,,,,,-1.532,,
AXA,-0.23164362,0.23080206,,,2.968698,,1.968,,,2.521,,,2626183424,,88294149,0.25,,,-,,,,,1546214400,2018-05-31,1:10,,1,,,1569801600,,1609372800,,2,8.434959,,0.05566,,155395008,,,-,,,,,,-0.004,,
QEC,-0.13749999,0.23080206,,,1.790808,,0.332,,,,,,738139584,,411680767,0.16,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,4,5.2048197,,0.45273,,427907008,,,-,,,,,,-0.038,,
SIOFF,-0.3142857,0.23080206,,,0.615321,,0.432,,,,21.83,7.279,2143028608,,27054854,-0.02,,,-,,,,,1546214400,-,,,1,,,1569801600,-86782000,1609372800,,4,2.662037,,-0.27688998,,934739008,,,-,,,,,,-0.087,,
SOFF,-0.40402073,0.23080206,,,1.978583,,-9.13,,,,39.357,6.202,31327604736,,144972068,-1.01,,,-,,,,,1546214400,-,,,1,,,1569801600,-5104393216,1609372800,,4,,,-1.01052,,291392000,,,-,,,,,,-17.517,,
TEONE-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKUE,0.30281687,0.23080206,,,0.116968,,575.341,,,0.535,,3.854,954256000,,1365283,18.82,,,-,,,,,1546214400,-,,,1,,,1569801600,40531000,1609372800,,2,0.31981033,,0.42544997,,1900000,,,-,,,,,,21.346,,
NAVA,0.85089576,0.23080206,,,0.447281,,8.438,,,,-81.37,1.154,223185792,,2208855,,,,-,,,,,1546214400,-,,,1,,,1569801600,-1313225,1609372800,,2,2.4531882,,0.00736,,12142700,,,-,,,,,,0.131,,
IOX,-0.3849057,0.23080206,,,2.248764,,-0.112,,,,62.15,16.836,285643008,,67084151,0.01,,,-,,,,,1546214400,2015-07-06,1:10,,1,,,1569801600,-9930000,1609372800,,4,,,-0.58529,,96874496,,,-,,,,,,-0.101,,
SALM,0.044083476,0.23080206,,,-0.334431,,73.818,,,-0.78,12.928,4.514,54760648704,,105151662,28.73,,,-,,,,,1546214400,-,,,1,,,1569801600,2986612992,1609372800,,2,6.0987835,,0.24618,,112922000,,,-,,,,,,26.429,,
RISH,0.17073178,0.23080206,,,0.544481,,20.258,,,-0.972,22.241,8.587,1735957120,,5049248,,,,-,,,,,1577750400,2007-04-13,10:1,,1,,,1577750400,14398000,1640908800,,2,0.47388688,,0.07122,,86032496,,,-,,,,,,0.17,,
FRO,0.6096312,0.23080206,,,0.913165,,7.163,,,,64.157,20.505,17129969664,,95408499,0.43,,,-,,,,,1546214400,2016-02-04,1:5,,1,,,1569801600,56531000,1609372800,,2,10.721765,,0.06767,,197692000,,,-,,,,,,0.326,,
AMSC,0.014084578,0.23080206,,,0.25453,,2.739,,,0.208,29.381,28.35,2489174784,,44908344,0.37,,,-,,,,,1546214400,-,,,1,,,1569801600,4791000,1609372800,,2,11.792624,,0.054569997,,60616500,,,-,,,,,,0.079,,
BOR,0.14880955,0.23080206,,,0.936573,,56.58,,,0.335,16.389,1.314,1150181632,,1690619,-4.23,,,-,,,,,1546214400,-,,,1,,,1569801600,5430000,1609372800,,2,0.3375751,,0.0062,,12689200,,,-,,,,,,0.904,,
REACH,-0.37443948,0.23080206,,,0.502471,,1.327,,,-0.483,11.109,0.556,328826688,,56429371,,,,-,,,,,1546214400,2012-12-06,1:20,,1,,,1569801600,-17233000,1609372800,,4,1.0361718,,-0.02913,,143546000,,,-,,,,,,-0.125,,
SADG,0.07086611,0.23080206,,,0.377265,,128.919,,,0.287,,16.741,9749624832,,12140162,6.03,,,-,,,,,1546214400,-,,,1,,,1569801600,177188992,1609372800,,2,0.5740038,,0.46565,,22996300,,,-,,,,,,7.698,,
SATS,Infinity,0.23080206,,,,,-0.971,,,-0.404,17.907,2.255,8581078016,,27034355,,,,-,,,,,1546214400,-,,,1,,,1569801600,19347000,1609372800,,2,,,0.00508,,0,,,-,,,,,,0.172,,
JIN,-0.39008892,0.23080206,,,0.710873,,2.261,,,,39.219,8.886,542835904,,41890971,0.21,,,-,,,,,1546214400,-,,,1,,,1569801600,-4230000,1609372800,,4,2.1229546,,-0.06925,,109259000,,,-,,,,,,-0.039,,
ALNG,-0.5025381,0.23080206,,,0.668039,,0.774,,,,66.944,16.375,507970272,,40949568,0.11,,,-,,,,,1546214400,-,,,1,,,1569801600,-14155000,1609372800,,4,2.6098192,,-0.45630002,,132549000,,,-,,,,,,-0.11,,
TOM,0.24581492,0.23080206,,,0.508237,,33.625,,,-0.038,24.189,4.841,44752601088,,108355112,5.73,,,-,,,,,1546214400,2000-11-22,2:1,,1,,,1569801600,788899968,1609372800,,2,8.5353155,,0.08534,,147520000,,,-,,,,,,5.34,,
HAVI,-0.23013705,0.23080206,,,1.453871,,-40.465,,,,18.453,6.237,4308690432,,10414495,-2,,,-,,,,,1546214400,2018-01-04,1:100,,1,,,1569801600,-1084418944,1609372800,,4,,,-1.5698301,,23776300,,,-,,,,,,-45.601,,
ASC,-0.01149416,0.23080206,,,0.647446,,1.442,,,0.45,,1.52,1685031168,,367554416,0.43,,,-,,,,,1546214400,-,,,1,,,1569801600,152487008,1609372800,,4,2.8779473,,0.13757,,456668992,,,-,,,,,,0.305,,
DNB,0.08797014,0.23080206,,,0.792421,,154.216,,,-0.135,,18.499,1005749534720,,901846187,14.88,,,-,,,,,1577750400,-,,,1,,,1577750400,24647000064,1640908800,,2,1.1337993,,0.47307998,,1568429952,,,-,,,,,,15.539,,
FLNG,-0.3810811,0.23080206,,,0.258386,,15.168,,,-0.603,64.018,42.293,4401572352,,29379883,0.14,,,-,,,,,1546214400,2019-03-11,1:10,,1,,,1569801600,8349000,1609372800,,2,4.5490503,,0.08022001,,54110600,,,-,,,,,,0.15,,
KOA,-0.30606854,0.23080206,,,1.127677,,0.702,,,1.048,,,2419599872,,340280400,1.25,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,7.3789167,,0.02619,,447892992,,,-,,,,,,0.011,,
GEOS-ME,-0.6246154,0.23080206,,,,,8.675,,,-0.979,50.917,5.04,335960160,,23181459,,,,-,,,,,1546214400,-,,,1,,,1561852800,-18102084,1609372800,,4,0.281268,,-0.27154,,35415900,,,-,,,,,,-0.618,,
SAS NOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDDN,-0.8846681,0.23080206,,,2.169888,,-0.402,,,,-0.24,0.51,10270595,,2527527,,,,-,,,,,1546214400,2019-09-17,1:20,,1,,,1561852800,-56525000,1609372800,,4,,,-2.19189,,31078900,,,-,,,,,,-9.214,,
SBLK,0.15211272,0.23080206,,,1.481448,,16.178,,,-0.777,44.273,11.748,9188684800,,42027870,,,,-,,,,,1546214400,-,,,1,,,1569801600,-27985000,1609372800,,2,4.7224627,,-0.03578,,95709104,,,-,,,,,,-0.303,,
NTS,0.17948723,0.23080206,,,0.009972,,34.567,,,-0.999,14.419,4.408,7704004608,,5365743,6.33,,,-,,,,,1546214400,2014-08-13,10:1,,1,,,1569801600,297227008,1609372800,,2,1.9816587,,0.17006999,,72755800,,,-,,,,,,4.085,,
MPCC,-0.38255036,0.23080206,,,0.911487,,5.028,,,,63.027,9.265,1788275968,,49187490,0.34,,,-,,,,,1546214400,-,,,1,,,1569801600,-30705000,1609372800,,2,3.6097853,,-0.15909,,83901904,,,-,,,,,,-0.395,,
SCHB,0.25821912,0.23080206,,,0.492586,,45.281,,,-0.288,23.2,3.936,73659596800,,167957918,,,,-,,,,,1546214400,-,,,1,,,1569801600,647000000,1609372800,,2,5.8523445,,0.03457,,129382000,,,-,,,,,,2.718,,
SUNSB-ME,Infinity,0.23080206,,,,,406.632,,,0.104,,10.193,943521920,,637250,,,,-,,,,,1546214400,-,,,1,,,1569801600,12753000,1609372800,,2,0.2803518,,0.36047,,1352150,,,-,,,,,,7.72,,
WILS,-0.054545462,0.23080206,,,0.965403,,2.999,,,-0.143,,,912291776,,3972417,,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,6.9356446,,0.06379,,43860200,,,-,,,,,,0.273,,
